drug_brand,drug_generic,active_ingredient,fda_application_number,modality,original_approval_date,clock_year,orphan_status,ira_cycle,mfp_usd,part_d_spend_latest_usd,part_b_spend_latest_usd,spend_year,source_urls,indication_event_date,years_after_launch,indication_text,is_after_clock,event_app_number
Otezla,apremilast,APREMILAST,NDA205437,small molecule,2014-03-21,9.0,orphan_approved,2.0,1650.0,876955029.97,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2021-12-20,7.75,"1 INDICATIONS AND USAGE OTEZLA/OTEZLA XR, an inhibitor of phosphodiesterase 4 (PDE4), is indicated for the treatment of: Adult patients with: Active psoriatic arthritis ( 1.1 ) Plaque psoriasis who are candidates for phototherapy or systemic therapy ( 1.2 ) Oral ulcers associated with Behçet's Disease ( 1.3 ) Pediatric patients 6 years of age and older with: Active psoriatic arthritis ( 1.1 ) Moderate to severe plaque psoriasis who are candidates for phototherapy or systemic therapy ( 1.2 ) In the pediatric population, OTEZLA is indicated for patients weighing at least 20 kg, and OTEZLA XR is indicated for patients weighing at least 50 kg. 1.1 Psoriatic Arthritis OTEZLA is indicated for the treatment of adult patients and pediatric patients 6 years of age and older and weighing at least 20 kg with active psoriatic arthritis. OTEZLA XR is indicated for the treatment of adult patients and pediatric patients 6 years of age and older and weighing at least 50 kg with active psoriatic arthritis. 1.2 Plaque Psoriasis OTEZLA/OTEZLA XR is indicated for the treatment of adult patients with plaque psoriasis who are candidates for phototherapy or systemic therapy. OTEZLA is indicated for the t",False,NDA205437
Otezla,apremilast,APREMILAST,NDA205437,small molecule,2014-03-21,9.0,orphan_approved,2.0,1650.0,876955029.97,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2023-07-20,9.33,"1 INDICATIONS AND USAGE OTEZLA/OTEZLA XR, an inhibitor of phosphodiesterase 4 (PDE4), is indicated for the treatment of: Adult patients with: Active psoriatic arthritis ( 1.1 ) Plaque psoriasis who are candidates for phototherapy or systemic therapy ( 1.2 ) Oral ulcers associated with Behçet's Disease ( 1.3 ) Pediatric patients 6 years of age and older with: Active psoriatic arthritis ( 1.1 ) Moderate to severe plaque psoriasis who are candidates for phototherapy or systemic therapy ( 1.2 ) In the pediatric population, OTEZLA is indicated for patients weighing at least 20 kg, and OTEZLA XR is indicated for patients weighing at least 50 kg. 1.1 Psoriatic Arthritis OTEZLA is indicated for the treatment of adult patients and pediatric patients 6 years of age and older and weighing at least 20 kg with active psoriatic arthritis. OTEZLA XR is indicated for the treatment of adult patients and pediatric patients 6 years of age and older and weighing at least 50 kg with active psoriatic arthritis. 1.2 Plaque Psoriasis OTEZLA/OTEZLA XR is indicated for the treatment of adult patients with plaque psoriasis who are candidates for phototherapy or systemic therapy. OTEZLA is indicated for the t",True,NDA205437
Otezla,apremilast,APREMILAST,NDA205437,small molecule,2014-03-21,9.0,orphan_approved,2.0,1650.0,876955029.97,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2024-04-25,10.1,"1 INDICATIONS AND USAGE OTEZLA/OTEZLA XR, an inhibitor of phosphodiesterase 4 (PDE4), is indicated for the treatment of: Adult patients with: Active psoriatic arthritis ( 1.1 ) Plaque psoriasis who are candidates for phototherapy or systemic therapy ( 1.2 ) Oral ulcers associated with Behçet's Disease ( 1.3 ) Pediatric patients 6 years of age and older with: Active psoriatic arthritis ( 1.1 ) Moderate to severe plaque psoriasis who are candidates for phototherapy or systemic therapy ( 1.2 ) In the pediatric population, OTEZLA is indicated for patients weighing at least 20 kg, and OTEZLA XR is indicated for patients weighing at least 50 kg. 1.1 Psoriatic Arthritis OTEZLA is indicated for the treatment of adult patients and pediatric patients 6 years of age and older and weighing at least 20 kg with active psoriatic arthritis. OTEZLA XR is indicated for the treatment of adult patients and pediatric patients 6 years of age and older and weighing at least 50 kg with active psoriatic arthritis. 1.2 Plaque Psoriasis OTEZLA/OTEZLA XR is indicated for the treatment of adult patients with plaque psoriasis who are candidates for phototherapy or systemic therapy. OTEZLA is indicated for the t",True,NDA205437
Otezla,apremilast,APREMILAST,NDA205437,small molecule,2014-03-21,9.0,orphan_approved,2.0,1650.0,876955029.97,,2023,https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://www.cms.gov/files/document/fact-sheet-negotiated-prices-ipay-2027.pdf; https://api.fda.gov/drug/drugsfda.json,2025-07-23,11.34,"1 INDICATIONS AND USAGE OTEZLA/OTEZLA XR, an inhibitor of phosphodiesterase 4 (PDE4), is indicated for the treatment of: Adult patients with: Active psoriatic arthritis ( 1.1 ) Plaque psoriasis who are candidates for phototherapy or systemic therapy ( 1.2 ) Oral ulcers associated with Behçet's Disease ( 1.3 ) Pediatric patients 6 years of age and older with: Active psoriatic arthritis ( 1.1 ) Moderate to severe plaque psoriasis who are candidates for phototherapy or systemic therapy ( 1.2 ) In the pediatric population, OTEZLA is indicated for patients weighing at least 20 kg, and OTEZLA XR is indicated for patients weighing at least 50 kg. 1.1 Psoriatic Arthritis OTEZLA is indicated for the treatment of adult patients and pediatric patients 6 years of age and older and weighing at least 20 kg with active psoriatic arthritis. OTEZLA XR is indicated for the treatment of adult patients and pediatric patients 6 years of age and older and weighing at least 50 kg with active psoriatic arthritis. 1.2 Plaque Psoriasis OTEZLA/OTEZLA XR is indicated for the treatment of adult patients with plaque psoriasis who are candidates for phototherapy or systemic therapy. OTEZLA is indicated for the t",True,NDA205437
Anoro Ellipta,umeclidinium/vilanterol,UMECLIDINIUM; VILANTEROL,NDA203975,small molecule,2013-12-18,9.0,none,3.0,,872959569.63,,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2019-06-06,5.46,"1 INDICATIONS AND USAGE ANORO ELLIPTA is indicated for the maintenance treatment of patients with chronic obstructive pulmonary disease (COPD). Limitations of Use ANORO ELLIPTA is NOT indicated for the relief of acute bronchospasm or for the treatment of asthma. The safety and effectiveness of ANORO ELLIPTA in asthma have not been established. ANORO ELLIPTA is a combination of umeclidinium, an anticholinergic, and vilanterol, a long-acting beta 2 -adrenergic agonist (LABA), indicated for the maintenance treatment of patients with chronic obstructive pulmonary disease (COPD). ( 1 ) Limitations of Use: Not indicated for relief of acute bronchospasm or for the treatment of asthma. ( 1 , 5.2 )",False,NDA203975
Biktarvy,bictegravir/emtricitabine/tenofovir alafenamide,BICTEGRAVIR; EMTRICITABINE; TENOFOVIR,NDA210251,small molecule,2018-02-07,9.0,orphan_approved,3.0,,3152256268.6,,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2019-06-18,1.36,"1 INDICATIONS AND USAGE BIKTARVY is indicated as a complete regimen for the treatment of human immunodeficiency virus type 1 (HIV-1) infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically-suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to bictegravir or tenofovir. BIKTARVY is a three-drug combination of bictegravir (BIC), a human immunodeficiency virus type 1 (HIV-1) integrase strand transfer inhibitor (INSTI), and emtricitabine (FTC) and tenofovir alafenamide (TAF), both HIV-1 nucleoside analog reverse transcriptase inhibitors (NRTIs), and is indicated as a complete regimen for the treatment of HIV-1 infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to",False,NDA210251
Biktarvy,bictegravir/emtricitabine/tenofovir alafenamide,BICTEGRAVIR; EMTRICITABINE; TENOFOVIR,NDA210251,small molecule,2018-02-07,9.0,orphan_approved,3.0,,3152256268.6,,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2021-02-05,3.0,"1 INDICATIONS AND USAGE BIKTARVY is indicated as a complete regimen for the treatment of human immunodeficiency virus type 1 (HIV-1) infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically-suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to bictegravir or tenofovir. BIKTARVY is a three-drug combination of bictegravir (BIC), a human immunodeficiency virus type 1 (HIV-1) integrase strand transfer inhibitor (INSTI), and emtricitabine (FTC) and tenofovir alafenamide (TAF), both HIV-1 nucleoside analog reverse transcriptase inhibitors (NRTIs), and is indicated as a complete regimen for the treatment of HIV-1 infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to",False,NDA210251
Biktarvy,bictegravir/emtricitabine/tenofovir alafenamide,BICTEGRAVIR; EMTRICITABINE; TENOFOVIR,NDA210251,small molecule,2018-02-07,9.0,orphan_approved,3.0,,3152256268.6,,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2021-02-24,3.05,"1 INDICATIONS AND USAGE BIKTARVY is indicated as a complete regimen for the treatment of human immunodeficiency virus type 1 (HIV-1) infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically-suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to bictegravir or tenofovir. BIKTARVY is a three-drug combination of bictegravir (BIC), a human immunodeficiency virus type 1 (HIV-1) integrase strand transfer inhibitor (INSTI), and emtricitabine (FTC) and tenofovir alafenamide (TAF), both HIV-1 nucleoside analog reverse transcriptase inhibitors (NRTIs), and is indicated as a complete regimen for the treatment of HIV-1 infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to",False,NDA210251
Biktarvy,bictegravir/emtricitabine/tenofovir alafenamide,BICTEGRAVIR; EMTRICITABINE; TENOFOVIR,NDA210251,small molecule,2018-02-07,9.0,orphan_approved,3.0,,3152256268.6,,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2021-10-07,3.66,"1 INDICATIONS AND USAGE BIKTARVY is indicated as a complete regimen for the treatment of human immunodeficiency virus type 1 (HIV-1) infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically-suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to bictegravir or tenofovir. BIKTARVY is a three-drug combination of bictegravir (BIC), a human immunodeficiency virus type 1 (HIV-1) integrase strand transfer inhibitor (INSTI), and emtricitabine (FTC) and tenofovir alafenamide (TAF), both HIV-1 nucleoside analog reverse transcriptase inhibitors (NRTIs), and is indicated as a complete regimen for the treatment of HIV-1 infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to",False,NDA210251
Biktarvy,bictegravir/emtricitabine/tenofovir alafenamide,BICTEGRAVIR; EMTRICITABINE; TENOFOVIR,NDA210251,small molecule,2018-02-07,9.0,orphan_approved,3.0,,3152256268.6,,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2022-10-14,4.68,"1 INDICATIONS AND USAGE BIKTARVY is indicated as a complete regimen for the treatment of human immunodeficiency virus type 1 (HIV-1) infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically-suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to bictegravir or tenofovir. BIKTARVY is a three-drug combination of bictegravir (BIC), a human immunodeficiency virus type 1 (HIV-1) integrase strand transfer inhibitor (INSTI), and emtricitabine (FTC) and tenofovir alafenamide (TAF), both HIV-1 nucleoside analog reverse transcriptase inhibitors (NRTIs), and is indicated as a complete regimen for the treatment of HIV-1 infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to",False,NDA210251
Biktarvy,bictegravir/emtricitabine/tenofovir alafenamide,BICTEGRAVIR; EMTRICITABINE; TENOFOVIR,NDA210251,small molecule,2018-02-07,9.0,orphan_approved,3.0,,3152256268.6,,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2024-02-23,6.04,"1 INDICATIONS AND USAGE BIKTARVY is indicated as a complete regimen for the treatment of human immunodeficiency virus type 1 (HIV-1) infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically-suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to bictegravir or tenofovir. BIKTARVY is a three-drug combination of bictegravir (BIC), a human immunodeficiency virus type 1 (HIV-1) integrase strand transfer inhibitor (INSTI), and emtricitabine (FTC) and tenofovir alafenamide (TAF), both HIV-1 nucleoside analog reverse transcriptase inhibitors (NRTIs), and is indicated as a complete regimen for the treatment of HIV-1 infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to",False,NDA210251
Biktarvy,bictegravir/emtricitabine/tenofovir alafenamide,BICTEGRAVIR; EMTRICITABINE; TENOFOVIR,NDA210251,small molecule,2018-02-07,9.0,orphan_approved,3.0,,3152256268.6,,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2024-04-24,6.21,"1 INDICATIONS AND USAGE BIKTARVY is indicated as a complete regimen for the treatment of human immunodeficiency virus type 1 (HIV-1) infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically-suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to bictegravir or tenofovir. BIKTARVY is a three-drug combination of bictegravir (BIC), a human immunodeficiency virus type 1 (HIV-1) integrase strand transfer inhibitor (INSTI), and emtricitabine (FTC) and tenofovir alafenamide (TAF), both HIV-1 nucleoside analog reverse transcriptase inhibitors (NRTIs), and is indicated as a complete regimen for the treatment of HIV-1 infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to",False,NDA210251
Biktarvy,bictegravir/emtricitabine/tenofovir alafenamide,BICTEGRAVIR; EMTRICITABINE; TENOFOVIR,NDA210251,small molecule,2018-02-07,9.0,orphan_approved,3.0,,3152256268.6,,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2025-07-30,7.47,"1 INDICATIONS AND USAGE BIKTARVY is indicated as a complete regimen for the treatment of human immunodeficiency virus type 1 (HIV-1) infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically-suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to bictegravir or tenofovir. BIKTARVY is a three-drug combination of bictegravir (BIC), a human immunodeficiency virus type 1 (HIV-1) integrase strand transfer inhibitor (INSTI), and emtricitabine (FTC) and tenofovir alafenamide (TAF), both HIV-1 nucleoside analog reverse transcriptase inhibitors (NRTIs), and is indicated as a complete regimen for the treatment of HIV-1 infection in adults and pediatric patients weighing at least 14 kg: who have no antiretroviral treatment history or to replace the current antiretroviral regimen in those who are virologically suppressed (HIV-1 RNA less than 50 copies per mL) on a stable antiretroviral regimen with no known or suspected substitutions associated with resistance to",False,NDA210251
Botox,onabotulinumtoxinA,ONABOTULINUMTOXINA,BLA103000,biologic,1991-12-09,13.0,none,3.0,,112400196.44,444518571.28,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2000-12-21,9.03,"1 INDICATIONS AND USAGE BOTOX is an acetylcholine release inhibitor and a neuromuscular blocking agent indicated for: Treatment of overactive bladder (OAB) with symptoms of urge urinary incontinence, urgency, and frequency, in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of urinary incontinence due to detrusor overactivity associated with a neurologic condition [e.g., spinal cord injury (SCI), multiple sclerosis (MS)] in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of neurogenic detrusor overactivity (NDO) in pediatric patients 5 years of age and older who have an inadequate response to or are intolerant of anticholinergic medication. ( 1.2 ) Prophylaxis of headaches in adult patients with chronic migraine (≥15 days per month with headache lasting 4 hours a day or longer) ( 1.3 ) Treatment of spasticity in patients 2 years of age and older ( 1.4 ) Treatment of cervical dystonia in adult patients, to reduce the severity of abnormal head position and neck pain ( 1.5 ) Treatment of severe axillary hyperhidrosis that is inadequately managed by topical agen",False,BLA103000
Botox,onabotulinumtoxinA,ONABOTULINUMTOXINA,BLA103000,biologic,1991-12-09,13.0,none,3.0,,112400196.44,444518571.28,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2002-04-12,10.34,"1 INDICATIONS AND USAGE BOTOX is an acetylcholine release inhibitor and a neuromuscular blocking agent indicated for: Treatment of overactive bladder (OAB) with symptoms of urge urinary incontinence, urgency, and frequency, in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of urinary incontinence due to detrusor overactivity associated with a neurologic condition [e.g., spinal cord injury (SCI), multiple sclerosis (MS)] in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of neurogenic detrusor overactivity (NDO) in pediatric patients 5 years of age and older who have an inadequate response to or are intolerant of anticholinergic medication. ( 1.2 ) Prophylaxis of headaches in adult patients with chronic migraine (≥15 days per month with headache lasting 4 hours a day or longer) ( 1.3 ) Treatment of spasticity in patients 2 years of age and older ( 1.4 ) Treatment of cervical dystonia in adult patients, to reduce the severity of abnormal head position and neck pain ( 1.5 ) Treatment of severe axillary hyperhidrosis that is inadequately managed by topical agen",False,BLA103000
Botox,onabotulinumtoxinA,ONABOTULINUMTOXINA,BLA103000,biologic,1991-12-09,13.0,none,3.0,,112400196.44,444518571.28,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2004-07-19,12.61,"1 INDICATIONS AND USAGE BOTOX is an acetylcholine release inhibitor and a neuromuscular blocking agent indicated for: Treatment of overactive bladder (OAB) with symptoms of urge urinary incontinence, urgency, and frequency, in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of urinary incontinence due to detrusor overactivity associated with a neurologic condition [e.g., spinal cord injury (SCI), multiple sclerosis (MS)] in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of neurogenic detrusor overactivity (NDO) in pediatric patients 5 years of age and older who have an inadequate response to or are intolerant of anticholinergic medication. ( 1.2 ) Prophylaxis of headaches in adult patients with chronic migraine (≥15 days per month with headache lasting 4 hours a day or longer) ( 1.3 ) Treatment of spasticity in patients 2 years of age and older ( 1.4 ) Treatment of cervical dystonia in adult patients, to reduce the severity of abnormal head position and neck pain ( 1.5 ) Treatment of severe axillary hyperhidrosis that is inadequately managed by topical agen",False,BLA103000
Botox,onabotulinumtoxinA,ONABOTULINUMTOXINA,BLA103000,biologic,1991-12-09,13.0,none,3.0,,112400196.44,444518571.28,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2010-03-09,18.25,"1 INDICATIONS AND USAGE BOTOX is an acetylcholine release inhibitor and a neuromuscular blocking agent indicated for: Treatment of overactive bladder (OAB) with symptoms of urge urinary incontinence, urgency, and frequency, in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of urinary incontinence due to detrusor overactivity associated with a neurologic condition [e.g., spinal cord injury (SCI), multiple sclerosis (MS)] in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of neurogenic detrusor overactivity (NDO) in pediatric patients 5 years of age and older who have an inadequate response to or are intolerant of anticholinergic medication. ( 1.2 ) Prophylaxis of headaches in adult patients with chronic migraine (≥15 days per month with headache lasting 4 hours a day or longer) ( 1.3 ) Treatment of spasticity in patients 2 years of age and older ( 1.4 ) Treatment of cervical dystonia in adult patients, to reduce the severity of abnormal head position and neck pain ( 1.5 ) Treatment of severe axillary hyperhidrosis that is inadequately managed by topical agen",True,BLA103000
Botox,onabotulinumtoxinA,ONABOTULINUMTOXINA,BLA103000,biologic,1991-12-09,13.0,none,3.0,,112400196.44,444518571.28,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2010-03-26,18.29,"1 INDICATIONS AND USAGE BOTOX is an acetylcholine release inhibitor and a neuromuscular blocking agent indicated for: Treatment of overactive bladder (OAB) with symptoms of urge urinary incontinence, urgency, and frequency, in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of urinary incontinence due to detrusor overactivity associated with a neurologic condition [e.g., spinal cord injury (SCI), multiple sclerosis (MS)] in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of neurogenic detrusor overactivity (NDO) in pediatric patients 5 years of age and older who have an inadequate response to or are intolerant of anticholinergic medication. ( 1.2 ) Prophylaxis of headaches in adult patients with chronic migraine (≥15 days per month with headache lasting 4 hours a day or longer) ( 1.3 ) Treatment of spasticity in patients 2 years of age and older ( 1.4 ) Treatment of cervical dystonia in adult patients, to reduce the severity of abnormal head position and neck pain ( 1.5 ) Treatment of severe axillary hyperhidrosis that is inadequately managed by topical agen",True,BLA103000
Botox,onabotulinumtoxinA,ONABOTULINUMTOXINA,BLA103000,biologic,1991-12-09,13.0,none,3.0,,112400196.44,444518571.28,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2010-10-15,18.85,"1 INDICATIONS AND USAGE BOTOX is an acetylcholine release inhibitor and a neuromuscular blocking agent indicated for: Treatment of overactive bladder (OAB) with symptoms of urge urinary incontinence, urgency, and frequency, in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of urinary incontinence due to detrusor overactivity associated with a neurologic condition [e.g., spinal cord injury (SCI), multiple sclerosis (MS)] in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of neurogenic detrusor overactivity (NDO) in pediatric patients 5 years of age and older who have an inadequate response to or are intolerant of anticholinergic medication. ( 1.2 ) Prophylaxis of headaches in adult patients with chronic migraine (≥15 days per month with headache lasting 4 hours a day or longer) ( 1.3 ) Treatment of spasticity in patients 2 years of age and older ( 1.4 ) Treatment of cervical dystonia in adult patients, to reduce the severity of abnormal head position and neck pain ( 1.5 ) Treatment of severe axillary hyperhidrosis that is inadequately managed by topical agen",True,BLA103000
Botox,onabotulinumtoxinA,ONABOTULINUMTOXINA,BLA103000,biologic,1991-12-09,13.0,none,3.0,,112400196.44,444518571.28,2023,https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://www.cms.gov/files/document/factsheet-medicare-negotiation-selected-drug-list-ipay-2028.pdf; https://api.fda.gov/drug/drugsfda.json,2011-08-24,19.71,"1 INDICATIONS AND USAGE BOTOX is an acetylcholine release inhibitor and a neuromuscular blocking agent indicated for: Treatment of overactive bladder (OAB) with symptoms of urge urinary incontinence, urgency, and frequency, in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of urinary incontinence due to detrusor overactivity associated with a neurologic condition [e.g., spinal cord injury (SCI), multiple sclerosis (MS)] in adults who have an inadequate response to or are intolerant of an anticholinergic medication ( 1.1 ) Treatment of neurogenic detrusor overactivity (NDO) in pediatric patients 5 years of age and older who have an inadequate response to or are intolerant of anticholinergic medication. ( 1.2 ) Prophylaxis of headaches in adult patients with chronic migraine (≥15 days per month with headache lasting 4 hours a day or longer) ( 1.3 ) Treatment of spasticity in patients 2 years of age and older ( 1.4 ) Treatment of cervical dystonia in adult patients, to reduce the severity of abnormal head position and neck pain ( 1.5 ) Treatment of severe axillary hyperhidrosis that is inadequately managed by topical agen",True,BLA103000
